,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class
324,0.20090139,-0.10922946,0.8869524,-0.09941832,-0.027488936,-0.019624045,0
325,0.789613,0.71779513,0.39988708,0.07651087,-0.02565634,-0.011682798,0
326,-0.83912826,0.30953357,0.07212162,0.013591751,0.026267206,0.017027868,0
327,-0.085796356,-0.73327476,0.6632147,-0.03894266,-0.059253927,-0.0055741454,0
328,-0.5636817,-1.1530536,1.352561,0.07284568,0.06169739,0.037797287,0
329,-0.674605,-0.3781833,1.0126963,-0.021227567,0.073303826,0.02069306,0
330,0.7489872,0.7775284,-0.6096058,-0.069485925,-0.03848451,0.04024075,0
331,-1.0490661,-0.8120072,-2.0410929,0.007483099,-0.025045475,0.03718642,0
332,-0.6071586,2.0007071,-0.43111706,0.061239243,-0.047036625,0.04757113,0
333,-0.6309858,-0.10072729,0.76296234,-0.011453724,-0.016493361,0.09644035,0
334,-0.23300362,-1.0755312,-0.061592102,-0.012064588,0.008552114,0.06650795,0
335,-0.038929224,-0.6663336,0.30048084,0.031306844,-0.03970624,0.04268421,0
336,0.14722526,0.69420284,-0.41985035,-0.00290161,-0.03726278,0.053679783,0
337,1.3341161,-0.1415723,1.4307556,-0.02367103,-0.007330383,0.0603993,0
338,0.5215554,0.13940394,0.5122814,0.004428773,0.03176499,0.061010167,0
339,-0.34894216,-0.3824355,-0.023623466,-0.020616703,-0.043982297,-0.039171733,0
340,0.15516281,0.4742343,0.49960518,0.059406646,0.023823744,-0.030008756,0
341,-0.4419073,0.3562544,0.006219864,0.0062613687,-0.01282817,-0.022067508,0
342,0.04711628,-0.22506526,-0.002866745,0.016646078,-0.014049901,-0.0006872234,0
343,-1.1028864,-0.11111134,0.38119888,-0.010842858,0.01160644,0.009697486,0
344,-0.11131048,0.3503166,-0.39005184,0.060628377,0.080634214,0.03901902,0
345,0.2196424,0.54232514,0.010965347,-0.0071776668,-0.03176499,0.022525655,0
346,-0.27052987,-0.44542545,0.22694683,-0.052381694,-0.0580322,0.02985604,0
347,-0.63782656,-0.27594423,-1.2295704,0.049021937,0.004276057,0.023747386,0
348,-0.094656944,-0.49301025,0.52759457,0.033750303,0.005497787,-7.6358156e-05,0
349,-0.3019601,-0.038541183,0.41344738,0.04718934,0.02443461,0.015806139,0
350,-0.02288413,0.58363044,-0.74947166,-0.04627304,-0.07574729,-0.0006872234,0
351,0.23692632,-0.276865,0.2469225,-0.076816306,0.0036651916,-0.019624045,0
352,0.3152976,0.75909173,-0.5795202,0.04230242,-0.014049901,0.030466905,0
353,-1.2082562,-0.8495319,1.6577206,0.024587326,0.0012217305,0.05673411,0
354,-0.1164335,-0.51976025,0.83994484,-0.04138612,0.017104227,0.083001316,0
355,0.36252725,-0.053932965,0.6794853,0.09911288,0.1459968,0.08544478,0
356,-0.20261514,0.7779546,-0.50951004,-0.0047342055,0.01282817,0.06528623,0
357,0.009883523,0.14232087,-1.1624146,0.02275473,0.0,-0.0031306844,0
358,0.3690449,-0.48629326,-0.5755768,-0.035888333,-0.07819075,0.04268421,0
359,-0.18870294,0.5075295,-0.8615732,0.05879578,-0.0030543262,-0.022678372,0
360,0.62333333,0.075092286,-1.1520367,0.100334615,0.11362094,-0.007406741,0
361,0.91260767,0.9850935,0.61280537,-0.03894266,-0.031154128,0.007254025,0
362,0.32245183,1.2059914,0.009819031,0.006872234,-0.021380283,-0.019013181,0
363,-1.1045842,-0.24214703,1.0593166,-0.024892759,-0.032375857,-0.0092393365,0
364,0.8107977,-0.51081455,-0.083945274,-0.04444045,-0.013439035,-0.007406741,0
365,-0.7530563,-0.2903283,-0.37863255,0.03191771,0.05131268,0.048181996,0
366,-0.7432684,-1.4607712,-0.30356693,0.08689558,0.073303826,0.00908662,0
367,0.0018463135,-0.7699849,0.19917679,-0.02367103,-0.0036651916,0.016417004,0
368,-0.379192,0.21507338,0.016971588,-0.04138612,-0.089186326,-0.0012980887,0
369,-0.3473251,0.0853177,-1.4288893,-0.046883907,0.034208454,-0.13691017,0
370,-0.6498811,-0.61566293,-0.5093584,0.075289145,0.20586158,-0.05749769,0
371,0.495327,1.4617133,1.0320253,0.054519724,0.08124508,0.034742963,0
372,-0.50986385,-0.6987827,0.54555035,-0.009010263,-0.043982297,0.017638734,0
373,0.37059164,0.26664853,1.0558157,-0.13729197,-0.026267206,0.112322845,0
374,-0.6360992,-0.07805019,0.4503069,0.02275473,-0.020158553,0.013362677,0
375,0.19709587,0.24788718,0.5003128,-0.098807454,0.05009095,0.09155343,0
376,-0.77271616,-0.9636922,-0.36951733,0.044745877,-0.025045475,-0.028787024,0
377,0.6578007,-0.9359663,0.24252605,-0.045662176,0.08307768,-0.036728274,0
378,-1.4319603,-1.3797793,0.2412796,0.047800206,-0.017715093,0.03352123,0
379,-0.020103335,-0.618818,-0.97738457,0.04046982,0.0036651916,0.0622319,0
380,1.2799386,0.52942693,1.869875,0.03191771,-0.018936822,0.053679783,0
381,0.2112279,0.013407722,-0.6874237,0.025198191,-0.042760566,0.032910366,0
382,-0.72290814,0.13029355,-0.6044941,0.021533,-0.025045475,0.012751812,0
383,-0.28149903,-0.60329264,-0.6025686,-0.060322944,0.022602014,-0.00496328,0
384,-0.32566845,0.43022498,1.2657633,0.02275473,0.026267206,-0.01656972,0
385,0.000631094,0.39010757,-0.8281784,-0.013286319,0.03176499,0.006032294,0
386,1.2975018,0.03899914,2.526945,0.026419923,0.056199603,0.0048105638,0
387,-0.64859545,0.6222975,-0.57079506,0.016646078,0.07880162,-0.009850202,0
388,0.8033004,-0.20223112,-2.5266414,0.0032070426,-0.04642576,0.0005345071,0
389,-0.5593376,0.5207645,-1.5903459,-0.043829583,0.06841691,0.014584408,0
390,0.30440903,0.46616894,-0.74984837,-0.026725354,-0.032986723,-0.015958855,0
391,-0.00793457,0.005592048,-1.5888295,-0.02367103,-0.047036625,-0.0061850105,0
392,-0.36268735,0.041207254,-0.6900797,-0.1226312,-0.042760566,-0.08865182,0
393,-0.28960586,0.5059523,1.8830795,-0.13362677,-0.032986723,-0.030619621,0
394,-0.88945293,-0.83640265,0.6699171,-0.01572978,0.008552114,0.054901514,0
395,0.68453455,0.28842375,0.6040611,-0.023060163,0.02443461,0.058566704,0
396,2.5089524,1.812119,-1.4902163,0.021533,-0.06658431,-0.009850202,0
397,0.78901875,1.1138936,-1.5653076,-0.034055736,-0.1600467,0.016417004,0
398,0.29153407,0.10000637,0.2806492,0.010537425,0.1441642,0.009697486,0
399,0.7734021,0.6709324,-1.568533,-0.025503624,-0.02076942,0.025579982,0
400,-0.07163334,0.9764384,-0.26089287,-0.043218717,0.053145275,0.015195273,0
401,-0.91495967,1.0541723,0.54934216,-0.035277467,-0.010995574,0.007254025,0
402,0.20794773,-0.43980244,0.7917261,-0.13973543,-0.04520403,0.070173144,0
403,0.89963675,-1.2510958,1.212842,-0.064599,-0.08674286,0.05673411,0
404,0.06488228,0.17256615,-1.2715492,-0.1067487,0.24556783,0.015195273,0
405,-0.029850483,-1.2884343,4.906192,-0.13973543,-0.09712757,-0.08498663,0
406,1.5699337,0.19490254,1.7158489,-0.10125092,-0.02687807,0.010919216,0
407,0.040717363,-0.3426364,-0.5512476,0.20906863,0.1160644,-0.028176159,0
408,-1.2269511,-0.5976982,-0.06204319,0.08628472,0.005497787,0.03596469,0
409,-0.7989179,-0.11568266,-0.28425312,0.044135015,0.0,-0.025732698,0
410,0.462615,-0.32989752,1.3358593,0.12721269,0.19425514,0.017638734,0
411,-0.09727144,0.57977724,0.79787636,-0.06154467,0.017104227,0.077503525,0
412,0.23294139,0.6971167,1.0552568,-0.01695151,0.03481932,0.011530082,0
413,0.83166385,-0.07652971,-0.36061478,0.023365596,0.056199603,0.03718642,0
414,0.4358518,-0.6372194,0.55669403,-0.02611449,0.018936822,-0.048334714,0
415,0.2558267,0.3026677,0.5458555,-0.034055736,0.03481932,0.026801713,0
416,-0.9075968,-1.2297766,1.8519249,-0.0926988,-0.051923547,-0.05261077,0
417,-0.06473565,0.11134885,0.64242554,-0.00045814895,0.21868975,0.021914791,0
418,0.19034219,0.7464454,-2.0826454,0.06612616,0.040317107,-0.0037415496,0
419,0.11460757,-0.18059784,-0.26444912,0.007483099,0.1423316,0.012140946,0
420,-0.6445849,-1.5396824,0.26447392,-0.12935072,0.017104227,-0.0129045285,0
421,0.15953517,0.8927524,-0.0153951645,-0.00045814895,0.009773844,-0.014126259,0
422,-0.6067896,-1.0438714,-0.13830662,0.013591751,-0.21380283,-0.039171733,0
423,0.9169929,0.2217115,1.8149834,-0.058490347,0.13194689,0.017027868,0
424,-1.0590467,-0.473343,-1.4633007,-0.07925977,-0.12950343,0.015195273,0
425,-1.812112,-0.2548878,0.0028066635,-0.06887506,-0.31337386,0.006032294,0
426,1.248816,0.29745567,0.5898886,-0.0786489,-0.18020524,0.0011453723,0
427,-0.3742988,-0.6746378,0.48809624,-0.07620544,0.01160644,-0.027565295,0
428,0.553911,-0.741951,1.1762972,0.14920384,0.46975538,-0.0037415496,0
429,0.5328977,-0.2614141,0.32474327,-0.07070765,0.18142697,0.22960897,0
430,0.29346967,-0.20122498,0.8656435,-0.03894266,0.07819075,0.025579982,0
431,0.4756055,0.20784998,0.1974783,-0.01450805,-0.021380283,0.021914791,0
432,-0.55453396,-1.1656574,-0.37894535,0.018478673,0.0030543262,-0.009850202,0
433,-0.30489838,0.66455215,-0.3825922,-0.029168816,-0.08674286,-0.014126259,0
434,1.357024,0.43891844,0.47256565,0.15897769,0.23151793,0.020082194,0
435,0.68505335,-0.11592513,0.93699646,-0.06765333,-0.14782938,-0.06116288,0
436,0.9393575,0.58438843,-2.5390754,-0.010231993,0.07696902,-0.0110719325,0
437,0.49633026,-0.20601207,-0.19851017,-0.039553523,-0.11911872,-0.076434515,0
438,0.4516058,0.48230696,0.93057156,0.001985312,0.040317107,-0.033673946,0
439,-0.55122447,-0.031457007,0.17109776,-0.009010263,-0.01038471,-0.0061850105,0
440,0.5645814,0.7544526,-0.3775301,-0.0071776668,-0.06719518,0.022525655,0
441,-0.051659822,-0.3356244,0.16028595,0.03191771,0.09773844,0.051847186,0
442,-1.2352134,0.73405963,1.6423712,0.028863383,0.0018325958,0.006032294,0
443,-1.1974677,0.4710648,-0.52852345,0.016035212,-0.080634214,-0.020845776,0
444,-0.724089,-0.20638904,-0.27505112,0.031306844,-0.04337143,-0.034895677,0
445,-0.0842123,-0.04938993,-0.75701046,0.009315695,0.11362094,0.015806139,0
446,-0.6744447,-0.14493942,-0.5986061,-0.02977968,-0.1563815,-0.032452215,0
447,-0.24925208,0.68087757,0.2373066,0.075289145,0.07696902,0.034742963,0
448,0.8665528,-0.5200677,0.37991714,0.025809057,0.10629055,-0.0019089539,0
449,-0.64320636,-0.7320719,-0.34587574,0.011759156,0.10262536,0.061621033,0
450,-0.054543734,0.34203526,-0.19346905,0.007483099,-0.047647487,0.02069306,0
451,-0.036085844,-0.14548215,-0.72836685,0.04718934,0.065973446,0.0139735425,0
452,0.07778096,0.14447641,-0.34722233,0.049632803,0.050701816,0.002977968,0
453,0.20443249,-0.44846198,0.203331,-0.03283401,0.03604105,0.01947133,0
454,-0.07967162,-0.37240738,-1.0803804,-0.037110064,0.042760566,-0.009850202,0
455,-0.22931421,-0.30673414,0.6236601,-0.027947085,-0.027488936,-0.017180584,0
456,1.6583589,0.19247384,0.13265324,-0.011453724,-0.07269296,-0.009850202,0
457,-0.31036663,-0.068618774,0.14906693,0.018478673,-0.07941248,-0.048945576,0
458,1.0894045,-0.59240294,-0.10585022,-0.04627304,-0.052534413,-0.00496328,0
459,-0.27613664,-0.55357474,0.26590538,0.094225965,0.15515977,0.018860465,0
460,-0.04516661,0.3165699,0.40484715,-0.012675454,-0.036651913,0.010308351,0
461,0.9869417,-0.010799736,0.3902979,-0.02733622,0.014049901,-0.0055741454,0
462,1.3781554,0.13707142,-0.9077711,-0.012064588,0.089186326,0.017027868,0
463,1.4017797,-0.33752275,0.7875662,-0.09025534,-0.14477506,-0.018402316,0
464,0.18587554,-0.12571466,-0.97267056,-0.010231993,0.10445796,0.016417004,0
465,0.29148555,-0.14027604,-1.0908899,-0.015118915,0.017715093,-0.00496328,0
466,-1.325272,-0.4560146,-0.5985441,-0.043218717,0.1423316,0.043295074,0
467,-0.058419347,-0.40330976,-0.83809376,0.030085113,0.18081611,0.04085161,0
468,0.93248606,-1.4718277,0.90140915,-0.05665775,-0.2602286,-0.0067958757,0
469,-0.72283673,-0.9780785,0.2658205,-0.020616703,0.03604105,0.015195273,0
470,0.016498089,0.22365475,0.90029716,0.017256944,0.058643065,0.0048105638,0
471,-0.07739544,0.3881409,-0.16351032,-0.027947085,-0.13988814,-0.025732698,0
472,0.41235733,-0.24281716,-0.17994976,-0.020005837,-0.050701816,0.0017562376,0
473,0.29378867,0.63656104,-0.09507275,0.012370021,0.034208454,-0.010461068,0
474,0.27055347,0.47573295,-0.26959038,0.061850104,0.14660765,0.021914791,0
475,-0.37055242,-1.0120957,0.2917719,-0.012064588,-0.12644911,-0.033673946,0
476,-0.23811936,0.62763774,1.4502983,-0.026725354,-0.021380283,-0.0055741454,0
477,0.22274315,-0.8273667,0.25972557,0.016646078,0.07269296,0.01947133,0
478,-0.4009421,0.35713506,0.11826229,0.030695979,-0.042760566,-0.01656972,0
479,0.44990587,0.5561523,-0.31680202,-0.020616703,0.028710667,0.04085161,0
480,-0.41796756,1.2013156,-0.4601345,-0.010842858,0.20830505,0.045738537,0
481,-0.6966207,-0.35035992,0.44728088,0.013591751,-0.1020145,0.065897085,0
482,0.5598773,1.0532818,-0.29366112,-0.0041233404,-0.0720821,0.05551238,0
483,0.5952276,0.7035109,0.7036028,0.006872234,-0.029321533,0.05551238,0
484,-1.5372773,-0.0072003156,-0.8738785,0.001985312,0.009773844,0.07689266,0
485,0.09083426,-0.71478146,1.0165701,0.21456642,0.3213151,0.0603993,0
486,0.5029361,0.03971535,1.3790188,0.065515295,0.2003638,0.106214195,0
487,-0.20817196,0.91589415,0.84151363,-0.041996986,-0.015882496,0.028023442,0
488,-0.06735623,0.112042286,-1.1783543,0.0050396384,-0.022602014,0.025579982,0
489,-0.819084,-0.0071745217,-1.4083242,0.036193766,0.0030543262,0.021914791,0
490,0.12722957,-0.83313066,0.3100481,0.018478673,0.09101892,0.024358252,0
491,0.73136485,-0.523913,-0.57374763,-0.00045814895,0.04520403,-0.0031306844,0
492,-0.06942606,-2.1235468,-0.15050602,0.08506299,-0.005497787,-0.01779145,0
493,0.5164496,0.2838661,0.34888554,-0.010842858,-0.059253927,-0.0061850105,0
494,-0.42937052,-0.032528177,0.0634985,0.051465396,0.057421334,0.015806139,0
495,0.611081,-0.33089286,-0.1867714,0.046578474,0.053145275,-0.0110719325,0
496,0.2733488,0.37539053,-0.33380508,0.041691553,0.0,0.022525655,0
497,0.4119799,0.24430086,-0.08350468,0.03313944,-0.039095376,-0.020845776,0
498,0.7059561,0.98366845,0.64850426,-0.007788532,0.06169739,0.0017562376,0
499,0.58627033,-0.41322398,0.7703209,-0.0627664,-0.0580322,-0.007406741,0
500,-0.79241014,-0.4794762,-0.010928154,-0.08231409,-0.03359759,-0.023289237,0
501,-0.20290077,-1.1505759,0.31783962,0.0062613687,-0.029932396,0.005421429,0
502,-0.06422377,-0.73578554,-0.6465864,-0.029168816,-0.040317107,-0.030008756,0
503,1.271913,-0.09693989,0.19382381,0.071013086,0.1001819,-0.099647395,0
504,1.5661707,0.6795253,0.41893196,-0.091477074,0.053145275,-0.09231701,0
505,1.6153026,-0.72035074,-0.4547453,-0.058490347,-0.1160644,-0.12713633,0
506,-0.43961787,-0.09338666,-1.9841113,-0.048716504,-0.007941248,-0.031230485,0
507,-0.14751601,0.40862948,-2.2102976,-0.17577648,-0.042760566,0.010919216,0
508,-1.2345526,0.23546207,-0.123518944,0.044745877,0.044593163,-0.01779145,0
509,-0.17547059,-0.080326095,-0.004948616,-0.0010690142,-0.053145275,-0.0067958757,0
510,1.1168303,0.29272595,0.33879948,0.00870483,0.0067195175,0.002977968,0
511,1.2078149,-0.07834427,1.4586096,-0.14401148,-0.17348573,-0.04222606,0
512,0.19444942,-0.0077255517,0.8419733,0.029474247,-0.005497787,-0.025121834,0
513,0.10776925,-0.19220549,-0.11547375,-0.021838432,0.03848451,-0.044058654,0
514,-0.32233548,-0.7038464,1.8271141,0.05024367,-0.11362094,-0.031841353,0
515,0.24665713,-0.1510436,-1.4692621,-0.0041233404,-0.25961772,-0.48327076,0
516,-1.1504489,0.19113836,-1.3396378,0.00015271631,-0.21135938,-0.0978148,0
517,-0.22838187,-0.4724136,-0.19549751,-0.09086621,-0.10567969,0.039629884,0
518,1.3629549,-0.11204606,2.6271086,0.2817616,0.23579398,0.0622319,0
519,-0.1380055,0.06646913,0.27517128,-0.043829583,-0.05131268,0.09521862,0
520,1.3930573,-0.3099401,0.19795704,0.059406646,0.086132,0.041462477,0
521,-1.0390513,-0.0018559396,-1.2418499,0.014813482,0.01038471,0.06956228,0
522,1.0892208,1.0866545,-0.13324451,-0.021838432,-0.050701816,-0.044058654,0
523,-0.1809529,0.49053422,0.1965599,-0.012064588,0.07513642,0.04512767,0
524,-0.17257702,0.70391554,0.3533783,-0.02611449,-0.02076942,0.0005345071,0
525,0.16751683,0.44343358,1.7863369,-0.04138612,-0.112399206,-0.0067958757,0
526,0.3290348,-0.21074083,0.305295,0.0062613687,-0.017715093,-0.008017606,0
527,-0.00056934357,0.41200978,-1.3426485,0.019700404,-0.096516706,-0.024510968,0
528,0.43549228,0.74645764,-0.91782284,0.0154243475,-0.02076942,-0.014737124,0
529,1.1563863,0.83394015,-0.34696674,-0.035277467,-0.027488936,0.012140946,0
530,0.980603,-0.4627953,-0.8021641,0.017256944,0.2510656,0.016417004,0
531,1.2451155,0.41879752,-0.53468513,0.01786781,-0.065973446,-0.03306308,0
532,0.17771459,0.98906744,0.158185,0.100334615,0.07819075,-0.008017606,0
533,0.58838177,0.34991443,-0.3020258,0.017256944,0.059864793,-0.05749769,0
534,0.27177906,-0.3176977,-1.3043566,0.024587326,0.23640485,-0.032452215,0
535,1.2970872,-0.289931,0.48964405,-0.013897184,0.009162978,-0.0538325,0
536,0.6208844,-0.23079026,-0.37490177,-0.020616703,-0.03726278,-0.05749769,0
537,0.07816887,0.08086151,0.99902534,0.02275473,-0.037873644,-0.017180584,0
538,0.032126665,-1.4262593,0.34059143,0.010537425,-0.047647487,-0.0019089539,0
539,-0.5744629,-1.6591148,-0.14958858,0.025198191,-0.0720821,-0.015347989,0
540,-0.29188764,-1.0415342,0.3373127,-0.02855795,-0.07391469,-0.018402316,0
541,-0.22603464,-0.5312053,0.018574715,-0.016340645,-0.11911872,-0.010461068,0
542,0.058799982,-0.80252695,0.37325382,-0.0035124752,-0.052534413,-0.0067958757,0
543,-0.7985405,-0.42668962,-1.0020752,0.00076358154,0.014660766,0.05245805,0
544,-0.53823745,-0.30945587,-0.0015459061,0.029474247,-0.025045475,0.112322845,0
545,-0.5153528,0.3229189,-0.027294159,0.07162395,0.05497787,0.31451926,0
546,-0.42762697,0.2944883,0.10162735,0.06307184,-0.08735373,0.40614903,0
547,-0.031713493,-0.08391827,-0.15555286,0.059406646,-0.07880162,0.51732653,0
548,0.344795,-0.03533107,-0.075208664,0.055741455,-0.16920967,0.45318565,0
549,0.8982495,0.028264463,-0.26040077,0.021533,0.014049901,0.32673654,0
550,2.5152426,-1.4317896,0.3301115,0.1956296,-0.021991149,0.11965323,0
551,0.66863656,-0.9365903,-0.8662405,-0.0022907446,-0.03970624,-0.02695443,0
552,0.093574286,0.75457877,-2.3041115,0.11804971,0.10262536,0.20639609,0
553,-0.3275652,-1.4359556,-0.73935795,0.24755314,0.535118,-0.22059871,0
554,-0.057436705,0.9079493,1.5271358,-0.08231409,0.032375857,-0.32566753,0
555,0.6734171,-2.16608,2.2836838,-0.14645495,-0.11728613,-0.5614615,0
556,0.20289707,-0.65013266,-0.74814224,-0.2875648,-0.37018433,-0.44356453,0
557,-0.5614152,-0.15944195,0.63160133,-0.062155537,-0.2669481,-0.35132387,0
558,-0.91252375,-0.29998893,-0.71045685,-0.033444874,0.070249505,-0.12224941,0
559,-0.109808445,1.3911144,0.9050455,0.1479821,0.2602286,0.15569428,0
560,-1.922281,0.26151702,0.81701946,-0.0016798794,0.14660765,0.29619327,0
561,-0.63623285,1.1276133,-0.5098686,-0.07315111,-0.32803464,0.35117117,0
562,-1.6712124,0.101218164,1.5529861,0.10277808,0.12034045,0.52038085,0
563,-0.907002,-1.1735969,0.6423836,0.16752979,-0.062308256,0.5264895,0
564,-1.9098209,0.16365415,-0.09655571,0.11010846,-0.07696902,0.50205487,0
565,-1.0430788,-0.26890445,1.0764198,0.041080687,-0.034208454,0.51427215,0
566,-0.7651744,-0.5213484,-0.060153008,0.113162786,-0.08857546,0.48372892,0
567,-0.400496,-0.5043357,-0.6483774,0.03191771,0.1826487,0.27908906,0
568,-0.20211792,-1.3634696,0.6128807,-0.012064588,-0.0012217305,0.18012889,0
569,0.50870955,-2.3056333,1.3682127,0.022143865,-0.009162978,0.051236324,0
570,-0.5754907,-0.6420709,0.29804993,0.007483099,0.004276057,-0.0006872234,0
571,0.1607877,0.026787877,-0.04210186,-0.010231993,-0.00061086525,-0.0031306844,0
572,0.5972079,0.01051259,-0.18875217,-0.019394971,-0.029932396,0.03596469,0
573,-0.36864388,-0.08297765,-0.11356926,-0.0016798794,-0.1020145,0.17157678,0
574,0.18407774,0.6053978,0.79770756,0.10399981,-0.086132,0.19601138,0
575,0.3320011,1.0934865,0.24692535,0.0056505036,0.06841691,0.17951803,0
576,-1.0740231,0.49058187,1.1653833,-0.0041233404,-0.053145275,0.2570979,0
577,-0.14754963,0.17769188,-0.24219131,0.11071932,-0.005497787,0.24915667,0
578,1.0301888,0.40738815,0.070752144,-0.0041233404,-0.087964594,0.18379408,0
579,1.095551,1.1317163,-0.3211527,0.02275473,-0.13500121,0.0884991,0
580,0.1641891,0.006551087,0.24252892,0.08200866,0.04337143,0.05673411,0
581,-0.564914,0.6863041,0.37143898,-0.117744274,-0.19364429,-0.07582365,0
582,0.4898994,1.1407373,-0.11038113,0.0025961774,0.009162978,-0.0092393365,0
583,-0.048973083,0.7001127,-0.06347942,0.07284568,0.12522738,0.051236324,0
584,0.031963706,0.80641913,0.46327877,0.04230242,0.019547688,0.20761782,0
585,-0.71170926,0.41846478,-0.83405304,0.055741455,-0.03176499,0.26259568,0
586,0.12218666,-0.34776318,0.0024223328,0.12110403,0.040317107,0.24426974,0
587,-0.41870224,0.05317104,2.2214575,0.18402316,-0.009162978,0.13492486,0
588,-1.6376058,-1.5124228,0.1487503,0.06918049,-0.076358154,0.03901902,0
589,0.14603937,-0.3773564,0.24803829,0.05513059,-0.27122417,-0.34460434,0
590,-1.0438817,-2.3658812,2.9794712,0.010537425,-0.09896017,0.090331696,0
591,1.3606005,-3.578845,0.86953163,-0.04016439,0.05497787,0.34567338,0
592,-1.4628837,-0.8647557,0.4906807,0.17852537,0.59559363,0.20700696,0
593,-1.8697839,0.478813,-0.8221798,0.2817616,0.43188173,0.24793494,0
594,-0.51804364,-0.6185088,0.60442543,0.15347989,-0.18203785,0.22350033,0
595,-1.7938365,-1.7622671,0.47893333,-0.03283401,-0.23335053,0.18257235,0
596,-0.15272486,-0.893272,-0.40758514,-0.07803804,0.0036651916,0.17402023,0
597,-0.5546738,-0.798226,0.4517107,0.012370021,0.051923547,0.05673411,0
598,-0.8512211,-2.446064,0.3300352,0.09728029,0.015271631,-0.014737124,0
599,-0.5101371,-1.2260644,0.9339285,0.01786781,0.037873644,-0.019624045,0
600,0.4568373,-0.2875158,-0.20781326,0.01786781,0.0067195175,-0.046502117,0
601,-0.13855004,-0.058543324,-0.5648413,-0.0346666,0.014049901,-0.083764896,0
602,0.284276,0.47457635,0.3851347,-0.06765333,-0.01160644,-0.2242639,0
603,1.5990479,0.38366675,0.85644627,-0.09636399,0.08307768,-0.3458261,0
604,0.62328863,0.20398295,0.350832,-0.1385137,-0.10323623,-0.49793154,0
605,1.4427435,-0.1261189,-1.7974648,-0.14523321,0.17104226,-0.45150578,0
606,1.4641161,0.7626747,-0.62368965,-0.076816306,0.014660766,-0.2822961,0
607,0.4488585,-1.7443461,0.5654316,-0.032223143,0.02076942,-0.14485142,0
608,-0.07701111,-0.92430186,0.24703026,0.009315695,0.03726278,-0.041615196,0
609,0.1374228,0.11220431,-0.15169334,0.026419923,0.12889257,0.061621033,0
610,0.41126227,0.94552314,-0.24467468,-0.018784106,0.04886922,0.07933612,0
611,0.14207673,-0.37121624,0.5190573,-0.00290161,0.032986723,0.0603993,0
612,-0.5569669,-0.80011284,1.2094545,-0.010231993,-0.009162978,0.029245174,0
613,-0.19993865,0.43333232,-1.6276379,-0.075594574,-0.065973446,0.02313652,0
614,-0.38921416,-1.069015,-0.57050514,0.03924809,-0.031154128,0.087277375,0
615,0.4732579,0.34051347,0.37805557,0.03436117,-0.012217305,0.02069306,0
616,0.29319298,0.19268191,0.14567757,0.007483099,-0.0036651916,0.009697486,0
617,-1.072531,-0.83113647,0.284482,-0.012675454,0.11056661,0.08239045,0
618,0.117099285,1.1964908,0.15334225,-0.1226312,-0.12095132,0.05795584,0
619,0.036445856,-0.47728482,-0.59800434,-0.015118915,-0.07880162,0.022525655,0
620,0.09764075,-0.5201133,-0.45720482,0.08689558,0.14477506,0.053068917,0
621,-0.034880042,-0.34203875,0.36145973,-0.02977968,0.0061086523,0.037797287,0
622,0.3321674,-0.08323842,0.16269875,0.03680463,0.11789699,0.035353824,0
623,0.10158324,-0.40463877,-0.07546139,0.011759156,0.01038471,0.0139735425,0
624,-0.11293006,0.38940006,0.51004505,-0.009010263,-0.028710667,-0.009850202,0
625,-0.5971999,1.0624743,-0.18441868,0.051465396,0.02321288,-0.009850202,0
626,0.52147114,0.5292369,0.43230915,-0.008399397,-0.018325957,0.012751812,0
627,0.71410704,1.6791232,0.6327362,-0.023060163,-0.05375614,-7.6358156e-05,0
628,-0.8954813,0.6466949,-0.8552408,0.04841107,0.034208454,0.0041996986,0
629,-1.1214677,1.2292928,-0.5646105,0.032528576,0.059864793,0.023747386,0
630,-0.26859748,-0.38817632,-0.84255505,-0.02977968,-0.062308256,-0.0055741454,0
631,-0.36955535,-0.77380395,-0.33473873,0.011148291,0.0720821,0.017027868,0
632,0.19427443,0.45668578,0.23287392,0.025198191,0.021991149,0.024969118,0
633,-0.3366214,1.2297982,1.1876631,0.00870483,-0.17104226,0.028023442,0
634,0.50029635,1.0094546,0.0069799423,0.00992656,-0.11789699,0.012751812,0
635,0.14944553,1.7533877,-0.14399147,-0.013897184,0.036651913,0.035353824,0
636,-0.2985816,1.024201,1.3749132,0.049632803,0.009162978,0.030466905,0
637,-1.9584488,-2.573743,1.909379,-0.020616703,-0.0720821,0.010308351,0
638,0.04413879,-1.7667391,1.9661274,0.03863723,-0.1600467,-0.08437576,0
639,0.59396553,-0.051578224,-2.7402616,-0.027947085,-0.08979719,-0.047112983,0
640,-0.71120703,-0.08914128,0.61780643,-0.035888333,-0.081855945,-0.023289237,0
641,1.102657,-0.14257756,-0.9020567,-0.0016798794,0.057421334,0.006032294,0
642,-0.3029871,-0.59020543,-0.70291233,0.019700404,0.124005646,-0.008017606,0
643,-0.4702406,-0.5613532,-0.5663576,0.007483099,0.009773844,0.0139735425,0
644,-0.41078174,-0.892748,-0.2838564,-0.076816306,0.028099801,0.05245805,0
645,0.16291046,-0.15430644,-2.1830459,-0.10980303,0.026267206,-0.031841353,0
646,0.19354117,0.034735143,-0.39703178,0.056963183,0.015271631,0.04390594,0
647,-0.45881522,0.069915324,0.38235092,0.08017606,0.2125811,0.73112935,0
